Zeta Zeros,#FF00FF
0.5,57644.886786883
0.5,57645.344213586
0.5,57646.021521747
0.5,57647.065834161
0.5,57647.281452626
0.5,57647.779832286
0.5,57648.473444506
0.5,57649.019060909
0.5,57650.428223288
0.5,57650.682413659
0.5,57651.400266923
0.5,57652.377692347
0.5,57653.130927918
0.5,57653.342191133
0.5,57654.392143871
0.5,57654.937503136
0.5,57655.775892599
0.5,57656.373953297
0.5,57656.978612188
0.5,57657.638489174
0.5,57658.260152552
0.5,57659.032592986
0.5,57659.279939621
0.5,57660.481778731
0.5,57660.880873938
0.5,57662.372690014
0.5,57662.838952781
0.5,57663.479175113
0.5,57663.830005448
0.5,57664.249332155
0.5,57665.324410689
0.5,57665.840807823
0.5,57666.526186073
0.5,57667.397590443
0.5,57667.964994824
0.5,57668.354964245
0.5,57669.486496634
0.5,57670.176498915
0.5,57670.926801935
0.5,57671.320969840
0.5,57672.221975143
0.5,57673.038961526
0.5,57673.720916904
0.5,57674.324794855
0.5,57674.908252678
0.5,57675.461162997
0.5,57676.216415623
0.5,57676.608380470
0.5,57677.196561201
0.5,57678.521695472
0.5,57679.276115569
0.5,57679.814525615
0.5,57680.687015824
0.5,57680.997437958
0.5,57682.069122786
0.5,57682.527135384
0.5,57683.036943144
0.5,57683.531285193
0.5,57684.718342732
0.5,57685.164406347
0.5,57686.011323767
0.5,57686.467154005
0.5,57687.209022763
0.5,57687.543158474
0.5,57688.823764837
0.5,57689.874105240
0.5,57689.948698314
0.5,57690.975676244
0.5,57691.609233380
0.5,57692.140322085
0.5,57692.756205358
0.5,57693.222878489
0.5,57694.230828174
0.5,57694.543104663
0.5,57695.440099574
0.5,57696.012412180
0.5,57697.233527034
0.5,57697.818654940
0.5,57698.486043023
0.5,57699.205155060
0.5,57699.477029605
0.5,57700.214300988
0.5,57701.171543427
0.5,57702.240709279
0.5,57702.382401507
0.5,57702.965350079
0.5,57703.453192874
0.5,57704.485687689
0.5,57705.088152392
0.5,57705.619690728
0.5,57706.633141499
0.5,57707.609278924
0.5,57708.085700597
0.5,57709.013784508
0.5,57709.347708259
0.5,57710.120793135
0.5,57710.478136483
0.5,57711.299842415
0.5,57711.759737558
0.5,57712.871821883
0.5,57713.263150726
0.5,57714.361901547
0.5,57714.686475814
0.5,57715.480115595
0.5,57716.330137408
0.5,57717.000191925
0.5,57717.651635502
0.5,57718.655837452
0.5,57718.847373140
0.5,57719.528417782
0.5,57720.573766830
0.5,57721.218151784
0.5,57721.405619805
0.5,57722.219640609
0.5,57722.579277545
0.5,57723.641656693
0.5,57724.886528845
0.5,57725.590471539
0.5,57725.817188020
0.5,57726.795370753
0.5,57727.114533093
0.5,57727.895450441
0.5,57728.619019031
0.5,57729.215301382
0.5,57729.839466503
0.5,57730.730220539
0.5,57731.412794048
0.5,57731.812358321
0.5,57732.490985546
0.5,57733.765773525
0.5,57734.119893550
0.5,57734.584369970
0.5,57735.641758349
0.5,57736.698105266
0.5,57737.064123927
0.5,57737.403883114
0.5,57738.388666551
0.5,57738.737447944
0.5,57739.155925409
0.5,57740.271659016
0.5,57740.932225530
0.5,57741.529672700
0.5,57742.469792097
0.5,57743.216650042
0.5,57744.188343564
0.5,57744.609427272
0.5,57744.966275611
0.5,57745.672029186
0.5,57746.549104551
0.5,57747.218874283
0.5,57747.953066689
0.5,57748.599986662
0.5,57749.237191759
0.5,57749.789855707
0.5,57750.269533194
0.5,57751.178097230
0.5,57752.064393015
0.5,57753.283707769
0.5,57753.481086812
0.5,57754.220284967
0.5,57754.721923457
0.5,57755.586909338
0.5,57756.094852704
0.5,57756.812629156
0.5,57757.390332731
0.5,57757.772694557
0.5,57758.795107704
0.5,57759.670500821
0.5,57760.572035423
0.5,57761.026599440
0.5,57761.495976856
0.5,57762.475323148
0.5,57763.136837715
0.5,57763.701956292
0.5,57764.583581672
0.5,57765.238529355
0.5,57765.795747752
0.5,57766.300250310
0.5,57767.062607492
0.5,57767.683156656
0.5,57768.344191449
0.5,57768.901401281
0.5,57770.222057199
0.5,57770.806256729
0.5,57771.482255459
0.5,57772.276244599
0.5,57773.013783118
0.5,57773.060618812
0.5,57774.021380893
0.5,57774.213971476
0.5,57775.731666178
0.5,57776.134554080
0.5,57776.649719580
0.5,57777.303365767
0.5,57777.995325389
0.5,57779.131963241
0.5,57779.495442302
0.5,57780.462130894
0.5,57780.987922143
0.5,57781.506740831
0.5,57782.891299535
0.5,57782.969165616
0.5,57783.597754480
0.5,57784.294704133
0.5,57784.836565537
0.5,57785.592972787
0.5,57785.972182700
0.5,57787.199575456
0.5,57787.986919852
0.5,57788.969945666
0.5,57789.353721657
0.5,57789.703068693
0.5,57790.624292503
0.5,57791.345746808
0.5,57791.926037681
0.5,57792.604520688
0.5,57793.236134771
0.5,57793.947608171
0.5,57794.686127188
0.5,57795.416196297
0.5,57795.902037633
0.5,57796.549234112
0.5,57797.355795382
0.5,57798.413804943
0.5,57799.229946734
0.5,57799.794889692
0.5,57800.215240871
0.5,57800.797492776
0.5,57801.503552517
0.5,57802.353324197
0.5,57802.784684249
0.5,57803.191125468
0.5,57804.405101496
0.5,57805.029077713
0.5,57805.569767945
0.5,57806.807595583
0.5,57807.269647425
0.5,57807.825942903
0.5,57808.418242641
0.5,57809.063564044
0.5,57809.861523874
0.5,57810.706260999
0.5,57811.400168328
0.5,57811.888541063
0.5,57812.540657397
0.5,57812.827567210
0.5,57813.601720480
0.5,57814.828723506
0.5,57815.483680395
0.5,57816.137645954
0.5,57816.946599277
0.5,57817.832686684
0.5,57818.005107550
0.5,57819.051385489
0.5,57819.249767031
0.5,57819.912044486
0.5,57820.718323660
0.5,57821.404985919
0.5,57822.377104104
0.5,57822.891839964
0.5,57823.444886231
0.5,57824.497465281
0.5,57825.027327495
0.5,57825.608411831
0.5,57826.473707559
0.5,57827.364623005
0.5,57827.850441721
0.5,57828.510346680
0.5,57828.916246354
0.5,57829.860947710
0.5,57830.344348762
0.5,57831.103299042
0.5,57831.641499240
0.5,57832.043982694
0.5,57833.711003620
0.5,57834.345330581
0.5,57834.834696486
0.5,57835.258552851
0.5,57836.217984002
0.5,57836.415343757
0.5,57837.291135445
0.5,57838.161426105
0.5,57838.739768118
0.5,57839.472780748
0.5,57839.871601772
0.5,57840.839821064
0.5,57841.380978825
0.5,57842.086923176
0.5,57843.075097624
0.5,57843.569615672
0.5,57844.555742751
0.5,57845.014732381
0.5,57845.736357437
0.5,57846.743817466
0.5,57847.097040473
0.5,57847.284487610
0.5,57847.983493001
0.5,57849.043189635
0.5,57849.490285425
0.5,57850.609263231
0.5,57851.330946068
0.5,57851.892679968
0.5,57852.526288749
0.5,57853.612769516
0.5,57853.987827183
0.5,57854.453202494
0.5,57855.066639677
0.5,57856.094940395
0.5,57856.704005774
0.5,57857.499710623
0.5,57857.916242337
0.5,57858.385341267
0.5,57859.329997978
0.5,57859.772484250
0.5,57860.901669167
0.5,57861.808308321
0.5,57862.557769526
0.5,57862.897483476
0.5,57863.712267740
0.5,57864.074841703
0.5,57864.845302934
0.5,57865.580819743
0.5,57866.055652999
0.5,57867.088046563
0.5,57867.273110978
0.5,57868.262701765
0.5,57869.290577446
0.5,57869.915473996
0.5,57870.549830394
0.5,57871.162274827
0.5,57871.435464565
0.5,57872.893056641
0.5,57873.350231242
0.5,57873.905667155
0.5,57874.505030512
0.5,57875.124172477
0.5,57875.848280934
0.5,57876.378152196
0.5,57877.023229716
0.5,57877.856777019
0.5,57878.951271390
0.5,57879.474337156
0.5,57880.474262046
0.5,57880.944787116
0.5,57881.342010817
0.5,57882.211361503
0.5,57882.690350809
0.5,57883.418839148
0.5,57883.803158932
0.5,57885.124509986
0.5,57885.746587405
0.5,57886.003755940
0.5,57886.711353848
0.5,57887.508858532
0.5,57888.579579808
0.5,57889.216081042
0.5,57889.652231755
0.5,57890.653663775
0.5,57891.055288904
0.5,57891.927956233
0.5,57892.382247577
0.5,57893.371179105
0.5,57893.534873311
0.5,57894.028977636
0.5,57894.872497583
0.5,57896.087045681
0.5,57896.647575855
0.5,57897.620686792
0.5,57898.140855837
0.5,57898.703740494
0.5,57899.298590300
0.5,57899.892758043
0.5,57900.771267370
0.5,57901.404679113
0.5,57902.188505173
0.5,57902.847158309
0.5,57903.040703239
0.5,57904.088633933
0.5,57904.945769045
0.5,57905.254791484
0.5,57906.198843893
0.5,57906.993789010
0.5,57907.931633638
0.5,57908.595155491
0.5,57909.218428382
0.5,57909.695593390
0.5,57909.927907150
0.5,57911.014029052
0.5,57911.474343703
0.5,57912.352818020
0.5,57913.042976758
0.5,57913.536496498
0.5,57914.699179680
0.5,57915.328095285
0.5,57916.020808645
0.5,57916.479038843
0.5,57917.431009677
0.5,57917.904053022
0.5,57918.381817035
0.5,57919.647851967
0.5,57919.989688596
0.5,57920.625635779
0.5,57921.256436346
0.5,57921.893171596
0.5,57922.310174578
0.5,57923.135671130
0.5,57924.559361702
0.5,57925.262250195
0.5,57925.523533368
0.5,57926.038836745
0.5,57927.134917273
0.5,57927.631349045
0.5,57928.253669763
0.5,57928.628764454
0.5,57929.421744703
0.5,57930.156294551
0.5,57931.242660336
0.5,57931.414723208
0.5,57932.492643382
0.5,57933.045895651
0.5,57933.701397406
0.5,57934.576569369
0.5,57935.119907498
0.5,57936.113397032
0.5,57936.546041228
0.5,57937.422483651
0.5,57937.787250800
0.5,57938.392814068
0.5,57939.041403182
0.5,57939.779537431
0.5,57940.483292874
0.5,57941.094756425
0.5,57942.084028244
0.5,57943.085798532
0.5,57943.671013215
0.5,57944.370473510
0.5,57944.643406760
0.5,57945.303844616
0.5,57945.856268854
0.5,57946.958410557
0.5,57947.750574313
0.5,57947.941790638
0.5,57948.935269273
0.5,57949.430657191
0.5,57949.850091979
0.5,57951.275345229
0.5,57951.641084169
0.5,57952.192720786
0.5,57953.512417392
0.5,57953.732953958
0.5,57954.539177951
0.5,57955.177500511
0.5,57955.646984080
0.5,57956.609303394
0.5,57956.853505790
0.5,57957.357616277
0.5,57958.314033611
0.5,57959.417672475
0.5,57960.143538965
0.5,57960.626286202
0.5,57961.350235154
0.5,57962.107337293
0.5,57962.589602901
0.5,57963.427141370
0.5,57964.137790588
0.5,57964.744034719
0.5,57965.134728169
0.5,57966.238001880
0.5,57966.942315046
0.5,57967.273362450
0.5,57967.672917342
0.5,57968.683003651
0.5,57969.642910275
0.5,57970.534023114
0.5,57971.299653220
0.5,57971.711063178
0.5,57972.318642062
0.5,57973.064281971
0.5,57973.482115311
0.5,57974.158260270
0.5,57974.917017954
0.5,57975.744479356
0.5,57976.226829540
0.5,57977.146958719
0.5,57977.588652456
0.5,57978.821092446
0.5,57979.309270247
0.5,57980.034288282
0.5,57980.271144132
0.5,57981.220616586
0.5,57982.157692860
0.5,57983.063052047
0.5,57983.160423774
0.5,57983.909463760
0.5,57984.287127699
0.5,57985.138772401
0.5,57985.933353562
0.5,57986.543245994
0.5,57987.658803233
0.5,57988.393184296
0.5,57988.986741747
0.5,57989.639656239
0.5,57990.279371799
0.5,57990.895010679
0.5,57991.522341393
0.5,57991.868213214
0.5,57992.997915327
0.5,57993.640312398
0.5,57994.165512662
0.5,57994.988940401
0.5,57995.695016774
0.5,57996.334078702
0.5,57996.785269452
0.5,57998.078032088
0.5,57998.738524247
0.5,57999.237928088
0.5,57999.898521825
0.5,58000.428788406
0.5,58001.296673868
0.5,58001.759503434
0.5,58002.499192242
0.5,58003.048663662
0.5,58003.498714404
0.5,58004.489033330
0.5,58005.845043945
0.5,58006.174033330
0.5,58006.827136356
0.5,58007.494882420
0.5,58007.883253458
0.5,58009.077208372
0.5,58009.137473199
0.5,58010.103453571
0.5,58011.121680354
0.5,58011.551266671
0.5,58011.828582079
0.5,58012.741528701
0.5,58013.439555260
0.5,58014.135044064
0.5,58015.183103155
0.5,58015.698443156
0.5,58016.405929322
0.5,58017.398140280
0.5,58018.004164297
0.5,58018.331463601
0.5,58018.997573725
0.5,58019.633872120
0.5,58020.019352853
0.5,58021.044251450
0.5,58021.966008858
0.5,58022.582951438
0.5,58022.931931185
0.5,58024.140102511
0.5,58024.867664299
0.5,58025.243282482
0.5,58026.148976805
0.5,58026.374112608
0.5,58027.680435186
0.5,58027.961910703
0.5,58028.713765945
0.5,58029.450744052
0.5,58030.032266187
0.5,58030.555022223
0.5,58031.187698974
0.5,58031.766608153
0.5,58033.332498870
0.5,58033.620023271
0.5,58034.688423336
0.5,58035.044037800
0.5,58035.596086290
0.5,58035.945038060
0.5,58037.254225647
0.5,58037.543533339
0.5,58038.202709389
0.5,58038.775832838
0.5,58039.690170875
0.5,58040.421566084
0.5,58041.183818803
0.5,58041.749158370
0.5,58042.620989370
0.5,58043.066953353
0.5,58043.866002992
0.5,58045.012603784
0.5,58045.287209755
0.5,58045.974427952
0.5,58046.557752719
0.5,58047.236989663
0.5,58047.768714687
0.5,58048.474409302
0.5,58048.995371885
0.5,58050.119711774
0.5,58050.829247771
0.5,58051.836138111
0.5,58052.022461410
0.5,58053.224396905
0.5,58053.575960913
0.5,58054.081245083
0.5,58054.577674453
0.5,58055.408537468
0.5,58056.422445715
0.5,58057.035594395
0.5,58057.626779292
0.5,58058.088551591
0.5,58058.573986905
0.5,58059.790451919
0.5,58060.362382212
0.5,58061.454326890
0.5,58061.713909670
0.5,58062.727028866
0.5,58063.072775571
0.5,58064.043931976
0.5,58064.608531980
0.5,58064.900080798
0.5,58065.533227969
0.5,58066.549841425
0.5,58066.947211338
0.5,58067.796281701
0.5,58069.062181520
0.5,58069.481889024
0.5,58070.164457525
0.5,58070.500477067
0.5,58071.525251993
0.5,58071.939842027
0.5,58072.946401939
0.5,58073.673750956
0.5,58073.915171660
0.5,58074.830505121
0.5,58075.262944510
0.5,58076.166345603
0.5,58076.777908887
0.5,58077.365361978
0.5,58078.025395501
0.5,58079.554914888
0.5,58079.989352130
0.5,58080.331753939
0.5,58081.046482794
0.5,58081.884365935
0.5,58082.168719581
0.5,58082.801397200
0.5,58083.735314782
0.5,58084.321920116
0.5,58085.169895153
0.5,58085.703003393
0.5,58086.493349818
0.5,58087.257863131
0.5,58088.102590393
0.5,58088.633465553
0.5,58089.369103056
0.5,58089.893114553
0.5,58090.738521668
0.5,58091.446490846
0.5,58092.287909956
0.5,58092.588642281
0.5,58093.330137726
0.5,58093.656582042
0.5,58094.283713829
0.5,58095.594120227
0.5,58096.399041658
0.5,58097.068003360
0.5,58097.628360352
0.5,58098.332156406
0.5,58099.103234081
0.5,58099.584128636
0.5,58100.071249219
0.5,58100.981532942
0.5,58101.423676782
0.5,58102.390638118
0.5,58103.005308782
0.5,58103.741445163
0.5,58104.159922148
0.5,58105.081147865
0.5,58105.942899172
0.5,58106.336183921
0.5,58107.334304425
0.5,58108.262214555
0.5,58108.878991369
0.5,58109.052644206
0.5,58109.702994794
0.5,58110.432066226
0.5,58111.392650595
0.5,58111.827462915
0.5,58112.157041325
0.5,58113.397913217
0.5,58114.015294053
0.5,58115.157910039
0.5,58115.758109651
0.5,58116.190492155
0.5,58116.553578646
0.5,58117.389199331
0.5,58118.142375815
0.5,58119.032664595
0.5,58119.679686113
0.5,58120.048322024
0.5,58120.827162763
0.5,58121.585498098
0.5,58121.916149511
0.5,58122.828627367
0.5,58123.852431641
0.5,58124.624027286
0.5,58125.199310985
0.5,58125.810458799
0.5,58126.766181228
0.5,58127.028209953
0.5,58127.830300756
0.5,58128.445159418
0.5,58128.820290825
0.5,58129.437216227
0.5,58130.801774684
0.5,58131.164053111
0.5,58132.019599344
0.5,58132.664401265
0.5,58133.289712255
0.5,58134.106381221
0.5,58134.835367213
0.5,58135.520297152
0.5,58135.886479877
0.5,58136.792398095
0.5,58137.694560889
0.5,58138.088182970
0.5,58138.465653274
0.5,58139.548842533
0.5,58139.800307820
0.5,58140.537781326
0.5,58141.763877106
0.5,58142.572486585
0.5,58143.350295688
0.5,58143.716753185
0.5,58144.273569798
0.5,58145.066443937
0.5,58145.456090887
0.5,58146.217940889
0.5,58147.050635056
0.5,58148.029378380
0.5,58148.203812791
0.5,58148.690222086
0.5,58149.957513164
0.5,58150.705476582
0.5,58151.366865340
0.5,58151.570486034
0.5,58152.692576352
0.5,58153.447319209
0.5,58154.183518795
0.5,58154.781037911
0.5,58155.363479429
0.5,58155.758235475
0.5,58156.506245712
0.5,58157.045378889
0.5,58158.122478347
0.5,58158.382417334
0.5,58159.841269946
0.5,58160.307519214
0.5,58160.940499873
0.5,58161.676221677
0.5,58162.197211859
0.5,58162.970603559
0.5,58163.510017990
0.5,58164.078063299
0.5,58164.866481149
0.5,58165.777167430
0.5,58166.326162360
0.5,58167.075642085
0.5,58167.329182088
0.5,58168.085562853
0.5,58169.207740855
0.5,58170.032382529
0.5,58170.760695510
0.5,58171.279239631
0.5,58171.893407665
0.5,58172.414161866
0.5,58173.432860179
0.5,58173.748999883
0.5,58174.358415231
0.5,58174.986556344
0.5,58175.703534012
0.5,58176.665225401
0.5,58177.682211250
0.5,58177.945749212
0.5,58178.959280586
0.5,58179.619804319
0.5,58180.019317550
0.5,58180.414658454
0.5,58181.810213077
0.5,58182.319317615
0.5,58182.758938811
0.5,58183.487624945
0.5,58184.038104158
0.5,58184.704229282
0.5,58185.307649154
0.5,58186.301860790
0.5,58186.980135251
0.5,58187.739445211
0.5,58188.629007651
0.5,58189.421350316
0.5,58189.883730498
0.5,58190.429328510
0.5,58190.751861851
0.5,58191.571518787
0.5,58192.434257921
0.5,58193.049633553
0.5,58193.892622879
0.5,58194.366440717
0.5,58195.347064754
0.5,58195.713589539
0.5,58196.967864662
0.5,58197.232464184
0.5,58197.973311134
0.5,58198.768568447
0.5,58199.558770672
0.5,58200.085623393
0.5,58200.569461997
0.5,58201.659741389
0.5,58202.011971299
0.5,58202.351937474
0.5,58203.235031152
0.5,58203.739754192
0.5,58205.462881055
0.5,58205.776659129
0.5,58206.355633952
0.5,58206.954662681
0.5,58207.505981028
0.5,58208.435079163
0.5,58209.041910265
0.5,58209.404017901
0.5,58210.339856318
0.5,58210.960055692
0.5,58211.712089123
0.5,58212.333824962
0.5,58213.005230085
0.5,58213.812660414
0.5,58214.397035255
0.5,58215.185810294
0.5,58216.215384099
0.5,58216.659062964
0.5,58217.360107354
0.5,58218.200453615
0.5,58218.529563655
0.5,58219.040790557
0.5,58219.740393710
0.5,58220.384636168
0.5,58221.459355329
0.5,58221.908919192
0.5,58222.616132103
0.5,58223.779779584
0.5,58224.434735158
0.5,58224.792329299
0.5,58225.588840424
0.5,58226.206214017
0.5,58226.493782128
0.5,58227.632747271
0.5,58228.533423710
0.5,58229.010493609
0.5,58229.457954502
0.5,58229.858736225
0.5,58230.904343767
0.5,58231.515038888
0.5,58232.375269209
0.5,58233.439388351
0.5,58233.878474365
0.5,58234.684861629
0.5,58235.168385354
0.5,58235.783040453
0.5,58236.522743038
0.5,58237.109645636
0.5,58237.685888815
0.5,58238.224187206
0.5,58239.105894354
0.5,58240.054397361
0.5,58240.619319235
0.5,58241.675760278
0.5,58241.988398314
0.5,58242.431808009
0.5,58243.485659563
0.5,58244.383926471
0.5,58244.692878495
0.5,58245.619051248
0.5,58246.084302342
0.5,58246.530776399
0.5,58247.699279946
0.5,58248.038999821
0.5,58248.477248396
0.5,58249.188933056
0.5,58250.555126035
0.5,58251.141494654
0.5,58251.897881401
0.5,58252.620386816
0.5,58253.009125864
0.5,58253.706133030
0.5,58254.090998334
0.5,58254.999216106
0.5,58255.665587167
0.5,58256.430954018
0.5,58257.208082279
0.5,58257.771438111
0.5,58258.139524813
0.5,58259.189335251
0.5,58260.286569500
0.5,58260.545924647
0.5,58261.278409653
0.5,58261.849630771
0.5,58263.024253756
0.5,58263.504275775
0.5,58264.027293142
0.5,58264.537482506
0.5,58265.129441341
0.5,58265.894759925
0.5,58266.295200349
0.5,58267.544903526
0.5,58268.418332724
0.5,58268.837753648
0.5,58269.750817167
0.5,58270.385236615
0.5,58270.872011958
0.5,58271.614816324
0.5,58272.056187921
0.5,58273.024494936
0.5,58273.782686349
0.5,58274.010740888
0.5,58275.139894653
0.5,58275.525422210
0.5,58276.390430549
0.5,58276.783732639
0.5,58277.674970155
0.5,58278.558354861
0.5,58279.693974983
0.5,58280.109062563
0.5,58280.466440314
0.5,58281.097542816
0.5,58281.948987347
0.5,58282.370800658
0.5,58283.191940181
0.5,58283.854915384
0.5,58284.340338118
0.5,58285.159060440
0.5,58286.195415178
0.5,58287.084872824
0.5,58287.439354318
0.5,58288.064778586
0.5,58288.836259787
0.5,58289.323355810
0.5,58290.302540093
0.5,58290.816036579
0.5,58291.720242384
0.5,58292.215572305
0.5,58292.884054072
0.5,58293.117784640
0.5,58293.950533502
0.5,58294.984886950
0.5,58295.633346747
0.5,58296.689309488
0.5,58297.286297897
0.5,58297.653367051
0.5,58298.628685356
0.5,58299.229779410
0.5,58299.935144864
0.5,58300.089909181
0.5,58300.619084820
0.5,58302.094558543
0.5,58302.451522483
0.5,58303.196087221
0.5,58303.753218661
0.5,58304.591665960
0.5,58305.349171569
0.5,58306.258106270
0.5,58306.443670705
0.5,58307.616574937
0.5,58308.222120145
0.5,58308.574300534
0.5,58309.540438251
0.5,58310.111791367
0.5,58310.544184902
0.5,58311.210222987
0.5,58312.141150432
0.5,58312.327739765
0.5,58313.658247978
0.5,58314.698773945
0.5,58315.320495345
0.5,58315.533429220
0.5,58316.313031927
0.5,58316.773441377
0.5,58317.563188995
0.5,58318.424100276
0.5,58319.282307168
0.5,58319.371992100
0.5,58320.337684747
0.5,58320.925563484
0.5,58321.773978517
0.5,58322.468322839
0.5,58323.064360252
0.5,58324.010880998
0.5,58324.504530764
0.5,58325.655449185
0.5,58326.087798391
0.5,58326.650555893
0.5,58327.203814730
0.5,58327.825299585
0.5,58328.622824893
0.5,58328.924526520
0.5,58329.795279031
0.5,58330.783353241
0.5,58331.688351652
0.5,58332.093108823
0.5,58332.773794345
0.5,58333.868201000
0.5,58334.313844416
0.5,58334.598603316
0.5,58335.600527154
0.5,58336.018190461
0.5,58337.101067643
0.5,58337.665185117
0.5,58338.236059828
0.5,58338.882423683
0.5,58339.430451951
0.5,58339.809521942
0.5,58341.335473634
0.5,58342.143276497
0.5,58342.412850392
0.5,58343.247089921
0.5,58344.146932313
0.5,58344.376052137
0.5,58345.005317611
0.5,58345.833660608
0.5,58346.412505374
0.5,58346.943284170
0.5,58347.863411584
0.5,58348.530421296
0.5,58349.239537962
0.5,58350.394589535
0.5,58350.670757878
0.5,58351.330684901
0.5,58351.949988498
0.5,58352.737581447
0.5,58353.708847531
0.5,58354.422630787
0.5,58354.657193886
0.5,58355.453126086
0.5,58355.750328958
0.5,58356.859435375
0.5,58357.401066610
0.5,58357.918500659
0.5,58358.895805009
0.5,58359.932221069
0.5,58360.631740704
0.5,58361.200790839
0.5,58361.808547675
0.5,58362.172549523
0.5,58362.991756727
0.5,58363.680640164
0.5,58364.096395263
0.5,58365.363709059
0.5,58365.718292777
0.5,58366.453528678
0.5,58366.829627203
0.5,58368.078129975
0.5,58368.365307545
0.5,58369.347262854
0.5,58370.222084664
0.5,58370.821322615
0.5,58371.163626459
0.5,58372.044066907
0.5,58372.916706503
0.5,58373.350256884
0.5,58373.936886484
0.5,58374.309966257
0.5,58374.978853810
0.5,58376.125193885
0.5,58377.021941388
0.5,58377.775645863
0.5,58378.419540300
0.5,58378.740418858
0.5,58379.614543047
0.5,58380.273044890
0.5,58381.100167055
0.5,58381.292092778
0.5,58382.415230316
0.5,58382.990636584
0.5,58383.605193522
0.5,58384.273854477
0.5,58384.752436193
0.5,58385.732527407
0.5,58386.480088684
0.5,58386.952183374
0.5,58388.343931590
0.5,58388.592268551
0.5,58389.446441490
0.5,58389.981648220
0.5,58390.369496047
0.5,58390.950185229
0.5,58391.788476283
0.5,58392.531830665
0.5,58393.254135844
0.5,58393.846701010
0.5,58394.549565546
0.5,58395.682530344
0.5,58396.189491635
0.5,58396.998588820
0.5,58397.441259457
0.5,58397.785449002
0.5,58398.906277251
0.5,58399.781457374
0.5,58400.298962076
0.5,58400.616604035
0.5,58401.692912468
0.5,58401.941836168
0.5,58402.641626645
0.5,58403.254456321
0.5,58404.489161842
0.5,58405.425174207
0.5,58405.819130380
0.5,58406.504399463
0.5,58407.033794540
0.5,58407.982290652
0.5,58408.340287551
0.5,58408.970709298
0.5,58409.634790418
0.5,58410.432522868
0.5,58410.829972052
0.5,58412.299259696
0.5,58412.646356743
0.5,58412.825807964
0.5,58414.025858204
0.5,58414.626069485
0.5,58415.548995025
0.5,58416.017941260
0.5,58416.944943040
0.5,58417.443879651
0.5,58417.984297158
0.5,58418.677281612
0.5,58419.395790458
0.5,58419.934370436
0.5,58420.465699592
0.5,58421.254009438
0.5,58422.281357985
0.5,58423.229387578
0.5,58423.767489506
0.5,58424.397676566
0.5,58425.184972403
0.5,58425.566668715
0.5,58425.930681139
0.5,58426.894059804
0.5,58427.940549248
0.5,58428.432643394
0.5,58428.957648694
0.5,58429.478413628
0.5,58430.210135976
0.5,58431.098845698
0.5,58432.172676150
0.5,58432.318845408
0.5,58433.207099545
0.5,58434.290586386
0.5,58434.598401500
0.5,58435.495304413
0.5,58435.900181944
0.5,58436.556026417
0.5,58437.004030148
0.5,58437.668586208
0.5,58438.609141628
0.5,58439.271811103
0.5,58440.164224075
0.5,58440.960605390
0.5,58441.681658824
0.5,58442.152946430
0.5,58442.644177814
0.5,58443.747265263
0.5,58444.250158840
0.5,58444.742579254
0.5,58445.530856387
0.5,58446.273114443
0.5,58447.016613201
0.5,58447.478011949
0.5,58448.096689075
0.5,58448.747281530
0.5,58449.428603218
0.5,58450.914479429
0.5,58451.300037505
0.5,58452.102966651
0.5,58452.421742362
0.5,58452.912636893
0.5,58453.904781824
0.5,58454.601771029
0.5,58454.856277648
0.5,58455.620106075
0.5,58456.591366257
0.5,58457.240311947
0.5,58457.722640641
0.5,58458.875957697
0.5,58459.488538024
0.5,58460.038259936
0.5,58460.594950657
0.5,58461.446782546
0.5,58462.094222359
0.5,58463.045695919
0.5,58463.538149099
0.5,58464.145602054
0.5,58464.661942797
0.5,58464.993946772
0.5,58466.135624233
0.5,58466.566293208
0.5,58467.913817484
0.5,58468.273215465
0.5,58469.022371790
0.5,58470.060492077
0.5,58470.471167775
0.5,58471.045691381
0.5,58471.411058054
0.5,58472.314155404
0.5,58472.813358362
0.5,58473.891533355
0.5,58474.585388223
0.5,58474.825662175
0.5,58475.793024346
0.5,58476.383196003
0.5,58477.129045805
0.5,58478.042000859
0.5,58478.704006668
0.5,58479.437752340
0.5,58480.111577272
0.5,58480.835398495
0.5,58481.144906136
0.5,58481.859956316
0.5,58482.728533716
0.5,58483.330160733
0.5,58483.688450896
0.5,58484.252310745
0.5,58485.821504368
0.5,58486.477636181
0.5,58486.927130733
0.5,58487.640116183
0.5,58488.093190263
0.5,58488.884282738
0.5,58489.440943175
0.5,58490.479279368
0.5,58491.014179796
0.5,58491.410415422
0.5,58492.300565869
0.5,58492.852487099
0.5,58493.623325463
0.5,58494.192700966
0.5,58494.888452508
0.5,58496.156956076
0.5,58496.471146308
0.5,58497.306758545
0.5,58498.185137844
0.5,58498.509514579
0.5,58499.274693107
0.5,58499.662969364
0.5,58500.253748934
0.5,58500.973386536
0.5,58502.089759203
0.5,58502.500259194
0.5,58503.378834992
0.5,58503.928020603
0.5,58504.817836339
0.5,58505.688257895
0.5,58506.177236771
0.5,58506.615625836
0.5,58507.373192430
0.5,58508.222633376
0.5,58508.950524622
0.5,58509.664477952
0.5,58510.067670379
0.5,58510.764600689
0.5,58511.020851090
0.5,58512.122042224
0.5,58512.922644668
0.5,58513.881461458
0.5,58514.801257340
0.5,58515.266153946
0.5,58515.469966054
0.5,58516.450955574
0.5,58517.146666571
0.5,58517.497168567
0.5,58518.530928009
