1.448210231,0.19505969,1.475886423,0.08192793
1.453515686,0.18751971,1.479129108,0.073427624
1.45872382,0.179826582,1.482241711,0.064813796
1.463830577,0.171980369,1.485220841,0.056087693
1.468831841,0.163981216,1.48806309,0.047250647
1.473723438,0.155829364,1.490765036,0.038304074
1.478501136,0.147525143,1.493323233,0.029249477
1.483160646,0.139068981,1.495734239,0.020088459
1.487697626,0.130461403,1.497994581,0.010822697
1.492107677,0.121703038,1.500100794,0.001453969
1.496386351,0.112794618,1.502049379,-0.008015853
1.500529146,0.103736986,1.50383686,-0.017584802
1.504531515,0.094531093,1.505459747,-0.027250817
1.50838886,0.085178006,1.506914543,-0.037011733
1.512096539,0.075678909,1.508197756,-0.046865292
1.515649868,0.066035105,1.509305896,-0.05680913
1.519044121,0.056248024,1.510235477,-0.066840778
1.522274531,0.04631922,1.510983024,-0.076957672
1.525336299,0.036250376,1.511545064,-0.087157129
1.528224588,0.02604331,1.511918146,-0.097436375
1.530934532,0.015699975,1.512098829,-0.107792517
1.533461235,0.005222465,1.51208369,-0.118222557
1.535799778,-0.005386987,1.51186933,-0.128723385
1.537945216,-0.016126,1.511452366,-0.13929178
1.539892587,-0.026992046,1.510829451,-0.14992441
1.541636912,-0.037982445,1.509997252,-0.160617822
1.543174452,-0.049094402,1.508952486,-0.171368461
1.544496457,-0.060324806,1.507691895,-0.18217265
1.545601676,-0.071670626,1.506212263,-0.193026593
1.546483846,-0.083128504,1.504510414,-0.20392638
1.547137968,-0.094694961,1.502583216,-0.214867984
1.547559047,-0.106366347,1.500427589,-0.225847258
1.5477421,-0.118138839,1.498040502,-0.236859935
1.547682159,-0.130008442,1.495418981,-0.247901632
1.547374278,-0.141970983,1.492560112,-0.258967846
1.546813538,-0.154022112,1.489461038,-0.270053947
1.545995048,-0.166157293,1.486118983,-0.281155197
1.544913956,-0.178371812,1.482531221,-0.292266725
1.54356545,-0.190660763,1.478695116,-0.303383546
1.541944767,-0.203019057,1.474608104,-0.314500552
1.540047194,-0.21544141,1.470267705,-0.325612518
1.537868079,-0.227922348,1.465671521,-0.336714098
1.535402835,-0.240456205,1.460817247,-0.347799818
1.532646943,-0.253037118,1.455702679,-0.358864101
1.529595965,-0.265659025,1.450325699,-0.369901236
1.526245545,-0.278315669,1.444684303,-0.380905403
1.522591417,-0.291000593,1.438776589,-0.391870664
1.518629414,-0.303707137,1.432600765,-0.402790956
1.514355473,-0.316428444,1.426155159,-0.413660113
1.509765642,-0.329157453,1.41943822,-0.424471845
1.504856088,-0.3418869,1.412448515,-0.435219764
1.499623104,-0.35460932,1.405184749,-0.445897351
