Sigma, Rak1 Index Zero
-0.28950000008248,1.05349489444444
-0.28950000008248,1.05359999999999
-0.28950000008248,1.05359489444444
-0.28950000008248,1.05369999999999
-0.28950000008248,1.05369489444444
-0.28950000008248,1.05379999999999
-0.28950000008248,1.05379489444444
-0.28950000008248,1.05389999999999
-0.28950000008248,1.05389489444444
-0.28950000008248,1.05399999999999
-0.28950000008248,1.05399489444444
-0.28950000008248,1.05409999999999
-0.28950000008248,1.05409489444444
-0.28950000008248,1.05419999999999
-0.28950000008248,1.05419489444444
-0.28950000008248,1.05429999999999
-0.28950000008248,1.05429489444444
-0.28950000008248,1.05439999999999
-0.28950000008248,1.05439489444444
-0.28950000008248,1.05449999999999
-0.28950000008248,1.05449489444444
-0.28950000008248,1.05459999999999
-0.28950000008248,1.05459489444444
-0.28950000008248,1.05469999999999
-0.28950000008248,1.05469489444444
-0.28950000008248,1.05479999999999
-0.28950000008248,1.05479489444444
-0.28950000008248,1.05489999999999
-0.28950000008248,1.05489489444444
-0.28950000008248,1.05499999999999
-0.28950000008248,1.05499489444444
-0.28950000008248,1.05509999999999
-0.28950000008248,1.05509489444444
-0.28950000008248,1.05519999999999
-0.28950000008248,1.05519489444444
-0.28950000008248,1.05529999999999
-0.28950000008248,1.05529489444444
-0.28950000008248,1.05539999999999
-0.28950000008248,1.05539489444444
-0.28950000008248,1.05549999999999
-0.28950000008248,1.05549489444444
-0.28950000008248,1.05559999999999
-0.28950000008248,1.05559489444444
-0.28950000008248,1.05569999999999
-0.28950000008248,1.05569489444444
-0.28950000008248,1.05579999999999
-0.28950000008248,1.05579489444444
-0.28950000008248,1.05589999999999
-0.28950000008248,1.05589489444444
-0.28950000008248,1.05599999999999
-0.28950000008248,1.05599489444444
-0.28950000008248,1.05609999999999
-0.28950000008248,1.05609489444444
-0.28950000008248,1.05619999999999
-0.28950000008248,1.05619489444444
-0.28950000008248,1.05629999999999
-0.28950000008248,1.05629489444444
-0.28950000008248,1.05639999999999
-0.28950000008248,1.05639489444444
-0.28950000008248,1.05649999999999
-0.28950000008248,1.05649489444444
-0.28950000008248,1.05659999999999
-0.28950000008248,1.05659489444444
-0.28950000008248,1.05669999999999
-0.28950000008248,1.05669489444444
-0.28950000008248,1.05679999999999
-0.28950000008248,1.05679489444444
-0.28950000008248,1.05689999999999
-0.28950000008248,1.05689489444444
-0.28950000008248,1.05699999999999
-0.28950000008248,1.05699489444444
-0.28950000008248,1.05709999999999
-0.28950000008248,1.05709489444444
-0.28950000008248,1.05719999999999
-0.28950000008248,1.05719489444444
-0.28950000008248,1.05729999999999
-0.28950000008248,1.05729489444444
-0.28950000008248,1.05739999999999
-0.28950000008248,1.05739489444444
-0.28950000008248,1.05749999999999
-0.28950000008248,1.05749489444444
-0.28950000008248,1.05759999999999
-0.28950000008248,1.05759489444444
-0.28950000008248,1.05769999999999
-0.28950000008248,1.05769489444444
-0.28950000008248,1.05779999999999
-0.28950000008248,1.05779489444444
-0.28950000008248,1.05789999999999
-0.28950000008248,1.05789489444444
-0.28950000008248,1.05799999999999
-0.28950000008248,1.05799489444444
-0.28950000008248,1.05809999999999
-0.28950000008248,1.05809489444444
-0.28950000008248,1.05819999999999
-0.28950000008248,1.05819489444444
-0.28950000008248,1.05829999999999
-0.28950000008248,1.05829489444444
-0.28950000008248,1.05839999999999
-0.28950000008248,1.05839489444444
-0.28950000008248,1.05849999999999
-0.28950000008248,1.05849489444444
-2.70649999994179,1.05859999999999
-2.70649999994179,1.05859489444444
-2.70649999994179,1.05869999999999
-2.70649999994179,1.05869489444444
-2.70649999994179,1.05879999999999
-2.70649999994179,1.05879489444444
-2.70649999994179,1.05889999999999
-2.70649999994179,1.05889489444444
-2.70649999994179,1.05899999999999
-2.70649999994179,1.05899489444444
-2.70649999994179,1.05909999999999
-2.70649999994179,1.05909489444444
-2.70649999994179,1.05919999999999
-2.70649999994179,1.05919489444444
-2.70649999994179,1.05929999999999
-2.70649999994179,1.05929489444444
-2.70649999994179,1.05939999999999
-2.70649999994179,1.05939489444444
-2.70649999994179,1.05949999999999
-2.70649999994179,1.05949489444444
-2.70649999994179,1.05959999999999
-2.70649999994179,1.05959489444444
-2.70649999994179,1.05969999999999
-2.70649999994179,1.05969489444444
-2.70649999994179,1.05979999999999
-2.70649999994179,1.05979489444444
-2.70649999994179,1.05989999999999
-2.70649999994179,1.05989489444444
-2.70649999994179,1.05999999999999
-2.70649999994179,1.05999489444444
-2.70649999994179,1.06009999999999
-2.70649999994179,1.06009489444444
-2.70649999994179,1.06019999999999
-2.70649999994179,1.06019489444444
-2.70649999994179,1.06029999999999
-2.70649999994179,1.06029489444444
-2.70649999994179,1.06039999999999
-2.70649999994179,1.06039489444444
-2.70649999994179,1.06049999999999
-2.70649999994179,1.06049489444444
-2.70649999994179,1.06059999999999
-2.70649999994179,1.06059489444444
-2.70649999994179,1.06069999999999
-2.70649999994179,1.06069489444444
-2.70649999994179,1.06079999999999
-2.70649999994179,1.06079489444444
-2.70649999994179,1.06089999999999
-2.70649999994179,1.06089489444444
-2.70649999994179,1.06099999999999
-2.70649999994179,1.06099489444444
-2.70649999994179,1.06109999999999
-2.70649999994179,1.06109489444444
-2.70649999994179,1.06119999999999
-2.70649999994179,1.06119489444444
-2.70649999994179,1.06129999999999
-2.70649999994179,1.06129489444444
-2.70649999994179,1.06139999999999
-2.70649999994179,1.06139489444444
-2.70649999994179,1.06149999999999
-2.70649999994179,1.06149489444444
-2.70649999994179,1.06159999999999
-2.70649999994179,1.06159489444444
-2.70649999994179,1.06169999999999
-2.70649999994179,1.06169489444444
-2.70649999994179,1.06179999999999
-2.70649999994179,1.06179489444444
-2.70649999994179,1.06189999999999
-2.70649999994179,1.06189489444444
-2.70649999994179,1.06199999999999
-2.70649999994179,1.06199489444444
-2.70649999994179,1.06209999999999
-2.70649999994179,1.06209489444444
-2.70649999994179,1.06219999999999
-2.91499999991752,1.06219489444444
-2.91499999991752,1.06229999999999
-2.91499999991752,1.06229489444444
-2.91499999991752,1.06239999999999
-2.91499999991752,1.06239489444444
-2.91499999991752,1.06249999999999
-2.91499999991752,1.06249489444444
-2.91499999991752,1.06259999999999
-2.91499999991752,1.06259489444444
-2.91499999991752,1.06269999999999
-2.91499999991752,1.06269489444444
-2.91499999991752,1.06279999999999
-2.91499999991752,1.06279489444444
-2.91499999991752,1.06289999999999
-2.91499999991752,1.06289489444444
-2.91499999991752,1.06299999999999
-2.91499999991752,1.06299489444444
-2.91499999991752,1.06309999999999
-2.91499999991752,1.06309489444444
-2.91499999991752,1.06319999999999
-2.91499999991752,1.06319489444444
-2.91499999991752,1.06329999999999
-2.91499999991752,1.06329489444444
-2.91499999991752,1.06339999999999
-2.91499999991752,1.06339489444444
-2.91499999991752,1.06349999999999
-2.91499999991752,1.06349489444444
-2.91499999991752,1.06359999999999
-2.91499999991752,1.06359489444444
-2.91499999991752,1.06369999999999
-2.91499999991752,1.06369489444444
-2.91499999991752,1.06379999999999
-2.91499999991752,1.06379489444444
-2.91499999991752,1.06389999999999
-2.91499999991752,1.06389489444444
-2.91499999991752,1.06399999999999
-2.91499999991752,1.06399489444444
-2.91499999991752,1.06409999999999
-2.91499999991752,1.06409489444444
-2.91499999991752,1.06419999999999
-2.91499999991752,1.06419489444444
-2.91499999991752,1.06429999999999
-2.91499999991752,1.06429489444444
-2.91499999991752,1.06439999999999
-2.91499999991752,1.06439489444444
-2.91499999991752,1.06449999999999
