# sigma,T  Arias de Reyna positive-t zeros of f(s); T=indexToImag^-1(t); source Zeros25digits.txt
0.3590291617,146.5608115736
0.6597835390,146.5616398431
0.4906467857,146.5620952768
0.6715674872,146.5635139874
0.4945047466,146.5641220820
0.4991956233,146.5645961069
-57.4935563872,146.5650234893
0.3027655718,146.5653780493
0.7522920024,146.5660730329
0.3773790998,146.5668418848
0.5186392616,146.5673452114
0.1251128283,146.5684587713
0.0958966676,146.5690603459
0.2970981947,146.5697789974
0.4870825792,146.5703649705
0.4404133010,146.5708396664
-1.1680087136,146.5717519489
-0.1197584620,146.5721599437
0.1419535889,146.5727299375
0.0230427046,146.5736149208
0.6274666972,146.5742472765
0.2518656874,146.5748973465
0.5313567194,146.5757018096
0.6341419037,146.5762812391
0.6423297920,146.5768401357
0.3585298347,146.5778002672
0.7855781508,146.5788184198
0.6925136988,146.5793616622
0.5242900035,146.5801184583
0.2636812543,146.5805610521
0.5148695054,146.5813663617
0.0630501081,146.5819073981
0.5317975892,146.5828411231
0.5941949011,146.5833953394
0.5771536449,146.5846167664
0.2710079298,146.5850104675
0.2033975012,146.5855993458
0.4377410981,146.5860440286
0.4095075592,146.5868792911
-7.2671136032,146.5875957353
0.2028832771,146.5880333148
0.5784559813,146.5886785386
0.3269468989,146.5892449132
0.7132200601,146.5898391375
0.1750379054,146.5909484840
0.3352667524,146.5912574974
0.6427839139,146.5918193989
0.3956029540,146.5930308349
0.5591854269,146.5937958273
0.2349293140,146.5947689312
-0.2950326331,146.5945947623
0.5412013204,146.5953824996
0.4453774879,146.5959713345
0.0936854503,146.5970720841
0.4330438824,146.5977056507
0.6409336112,146.5984703714
0.3746251348,146.5990646193
0.4340745289,146.5999764989
0.3699800669,146.6005018165
0.2139246282,146.6008830226
0.7228564466,146.6017698558
-0.8119086360,146.6027138070
0.3050589014,146.6031904304
0.7280900869,146.6039967639
0.6198339569,146.6044629449
0.1545450257,146.6052295114
0.5552241692,146.6058219848
0.3742860330,146.6067326150
-0.4469696638,146.6073638113
0.5006211961,146.6078900823
0.5354354599,146.6086336939
0.4199961881,146.6094039924
0.6536033136,146.6100268379
0.7141334643,146.6105969200
0.7478509507,146.6112066746
0.6315039219,146.6125861872
0.4740196189,146.6130007613
0.5940390252,146.6137988570
0.2589208814,146.6144500249
0.4613633444,146.6147346315
0.3346397536,146.6158362238
0.4282275144,146.6163033078
0.2131045159,146.6172596712
-0.5596925709,146.6175613522
0.4136384236,146.6185161383
0.5301680965,146.6192123037
0.0342237369,146.6197599459
0.4292646490,146.6201421776
0.2798670492,146.6211068779
-0.1541677342,146.6215300070
0.6665937855,146.6227511342
0.5935684881,146.6232436681
0.2611524733,146.6238426619
0.4706080777,146.6248293527
-0.4538238147,146.6252089096
0.6774420305,146.6255864329
0.1642077702,146.6265884723
0.2318507094,146.6271981214
0.6348367531,146.6281780750
0.6009487104,146.6287186039
0.7255617903,146.6294236630
0.6578424162,146.6299735413
0.2376788009,146.6310220838
0.0038364474,146.6315420027
0.5945927611,146.6321803611
0.5172135259,146.6331741738
-0.1456746885,146.6337259021
0.5333424642,146.6341989998
0.3498582873,146.6352078642
0.4389687427,146.6355278685
-0.2137975343,146.6359755425
0.5359379153,146.6374457411
0.4349258653,146.6379986121
0.5595598018,146.6386524354
-51.8526014368,146.6387717704
0.1645483860,146.6392997577
-1.5010286240,146.6398905624
0.6228350779,146.6402668115
-7.5236095674,146.6411761257
0.3934934114,146.6411886322
0.4697670029,146.6421924443
0.4313103654,146.6426664836
0.7197501608,146.6438384217
0.5590380230,146.6443520922
-0.0590577764,146.6447306739
0.4104261380,146.6454035876
0.1978967397,146.6464181444
0.5935142144,146.6472202127
0.4529522192,146.6479429521
0.6523969741,146.6483692761
0.4911002646,146.6493772503
0.0172735311,146.6498711455
0.4296699448,146.6504761915
0.5198235883,146.6510479858
0.4087707981,146.6523320237
0.5726928191,146.6529573198
0.0715668757,146.6535103823
0.1584930746,146.6540663065
0.4094204526,146.6546408025
0.0085412178,146.6550316832
0.3441176011,146.6563307769
0.4672507976,146.6569874741
0.3111208721,146.6574756727
0.4984500851,146.6583325005
0.4085741904,146.6591522720
0.5793377450,146.6596687680
-3.2844045348,146.6600585937
0.3070091100,146.6603754472
0.3356315020,146.6613763287
0.3842415307,146.6623029179
0.5778340405,146.6628965419
0.6669890322,146.6634368623
0.4866591368,146.6640311375
0.3986520436,146.6650908288
0.6045378879,146.6654064589
0.4955623665,146.6666098688
0.4925520991,146.6669904618
0.6746902949,146.6679336986
0.4164598584,146.6687647395
-0.4025304588,146.6690835162
0.5156916177,146.6693891727
0.6160824324,146.6700993410
0.5369568398,146.6714300506
0.7180020910,146.6720494902
0.5538963815,146.6725619149
0.4665690084,146.6734372362
0.4018317906,146.6738046971
0.4744298562,146.6745791773
0.5425354013,146.6753454218
0.4818454306,146.6760489646
0.0756274949,146.6769340381
0.5120867423,146.6775893897
0.4072104762,146.6781692771
0.5585702368,146.6786593315
0.4659277521,146.6794753518
-0.3041242622,146.6799537302
0.5182291687,146.6809213976
0.4271029186,146.6818569949
0.5275101768,146.6824255405
-0.1469551586,146.6826502741
0.6489495422,146.6839236909
-1.7570917678,146.6840917855
0.3867357768,146.6845376383
0.1954882624,146.6850308133
0.5408622874,146.6863395933
0.4466054303,146.6869706037
0.5207520843,146.6877405666
0.5007788505,146.6880974211
0.5384229818,146.6887783059
0.5439258133,146.6895720852
0.5629380882,146.6907572603
-0.0982698068,146.6908600581
0.5922778071,146.6916912847
0.3592240389,146.6926677666
0.4131548991,146.6931309587
0.3561125106,146.6935300326
0.6544097139,146.6943596394
0.5376976785,146.6949499237
0.5437846811,146.6962849448
0.7163251358,146.6968496482
-0.3465433580,146.6975096260
0.4562394882,146.6977545227
-0.3082705037,146.6985984779
0.2478214134,146.6990773504
0.4301115876,146.6997219790
0.1126541067,146.7007576445
0.2467173239,146.7012787776
0.2137996249,146.7018964084
0.6276397083,146.7026123812
0.7019444641,146.7033187529
0.8215045379,146.7037533293
0.4400997972,146.7049207376
0.3031076522,146.7057604053
0.3240055761,146.7062450154
0.5238489948,146.7069325731
0.4191000338,146.7075900466
-0.0444327863,146.7082895278
0.4334469889,146.7089321538
0.3421199161,146.7094687142
0.3802313181,146.7104410703
-3.4961706451,146.7106089525
0.4099093834,146.7116868626
0.4484128293,146.7120308530
0.3920522612,146.7125688691
0.5826344944,146.7134047118
0.3088922781,146.7141945329
-0.6313877236,146.7145500261
0.6594094025,146.7156257391
0.6008474354,146.7161828625
0.2230770057,146.7168660524
0.5050646114,146.7176553858
0.6219809779,146.7181278631
0.6998273243,146.7188219409
0.5167776595,146.7195309639
0.7236473704,146.7207251529
0.1597396572,146.7213689394
0.1783560543,146.7219357959
0.5002463615,146.7222462427
0.3632532117,146.7229050133
-0.0073416028,146.7237357220
0.6342398945,146.7243555978
0.4341560364,146.7251143719
0.4020557891,146.7260517538
0.4679730762,146.7264858865
0.3235701154,146.7272905817
0.6602026327,146.7277563198
0.5615008719,146.7284046096
0.6485843070,146.7289797156
0.7325059646,146.7302432098
0.6957371739,146.7309238085
0.6990581269,146.7314795156
0.2562306825,146.7320987618
0.4462829222,146.7329323171
0.3625164487,146.7333430636
0.1010904726,146.7339632682
0.5773512139,146.7348671665
0.0614756371,146.7354586407
0.6325427726,146.7363286742
0.7625379769,146.7369873646
0.5850267737,146.7375234042
0.5552797859,146.7382699825
0.0747057876,146.7393487641
-0.9373134405,146.7397616908
0.4267490749,146.7404919454
-0.9889545537,146.7407039316
0.3563779188,146.7413538345
0.4963082620,146.7420629423
0.6467414013,146.7430727441
0.6076547253,146.7436235886
-0.8053016035,146.7439285142
0.2797333108,146.7452647424
0.2209069063,146.7458503626
0.4466289508,146.7461501205
0.6908437084,146.7471370689
0.2486905950,146.7475728029
-0.1268042198,146.7484144223
0.3192307309,146.7490338078
0.4666852976,146.7501283855
0.1206472827,146.7503475805
0.3419270794,146.7516288570
-1.2058414865,146.7516298469
0.5168601297,146.7522176590
0.4209749707,146.7529353121
-0.1022651754,146.7536698805
0.1420141980,146.7543777864
0.6499173635,146.7554776893
0.5364928475,146.7560197539
0.4693621566,146.7565494249
-1.5022857881,146.7573375031
0.5165571405,146.7577539570
0.1784355745,146.7583454374
0.3111076734,146.7591129933
0.5410003810,146.7601435822
-1.0685779455,146.7606080838
0.6550985707,146.7611243477
0.4838806489,146.7618808998
0.5932243571,146.7623854056
0.6423683732,146.7629936869
0.5543754620,146.7644031128
0.6513759688,146.7648395499
0.3357687529,146.7657494168
0.3884365609,146.7661722137
0.4522075031,146.7671817361
-1.3605547963,146.7670290847
0.0945866287,146.7678127056
0.6484346018,146.7684760373
0.2163550175,146.7695716716
0.5337758578,146.7702999831
0.6239776559,146.7710504994
0.2429853669,146.7715515724
0.2657157996,146.7718418510
0.5490605912,146.7728921769
0.1375648917,146.7735513486
0.3846869641,146.7745446956
0.1399800554,146.7750322608
0.5037804222,146.7753517280
0.5931680867,146.7764614889
0.7275602806,146.7770590560
0.4796608645,146.7776111809
0.2312084374,146.7783333824
0.3957055548,146.7794719021
0.3716285750,146.7801116081
0.2984015771,146.7806465326
-0.0138062017,146.7811725569
0.5885010960,146.7817241441
0.4904787311,146.7829128822
-2.3819386532,146.7826605831
0.2609652634,146.7837667327
0.3134939541,146.7843011570
0.4743268032,146.7855392867
0.3658097171,146.7858437557
-0.8918333521,146.7865068311
0.5082701065,146.7868403526
0.6855249697,146.7874813466
0.1613690582,146.7887103118
0.5393037439,146.7894228066
0.6532321676,146.7900430742
0.3032478446,146.7905450325
0.5360055949,146.7913009614
0.5325765062,146.7921477007
0.6957233373,146.7925710060
0.5938044118,146.7937805555
0.4460577421,146.7946187480
-1.7620796976,146.7947432978
0.4734845931,146.7956725976
0.4281748402,146.7960065636
0.4839182104,146.7966463939
0.0682166920,146.7977868728
-1.7849842706,146.7981865145
0.2669910712,146.7986914951
0.5077855194,146.7995058374
0.3538495722,146.8001437980
0.4267555527,146.8009658418
0.4720329488,146.8016432057
0.1072606562,146.8023323444
0.5295782349,146.8027468711
0.6908122286,146.8044100544
-6.8798317947,146.8037900649
-0.0846664454,146.8046447902
0.5218412082,146.8052863751
0.2299903687,146.8059444688
0.4745534680,146.8066522764
0.1166994725,146.8072824641
0.5309851185,146.8083634976
0.2529221799,146.8088638210
0.5219589721,146.8096356244
0.2960645966,146.8106643770
0.2671233478,146.8109373111
0.4604946011,146.8115092042
0.2193427279,146.8121873561
0.2285626791,146.8134747733
0.3876576274,146.8140284581
-2.9099930138,146.8139104492
0.6564698359,146.8148563203
0.7484294660,146.8153838656
0.3294021500,146.8165971187
0.2445190905,146.8168621055
0.4771149294,146.8175235164
0.5337021773,146.8186307006
0.1383376850,146.8194137566
0.4313272478,146.8199946251
-0.0314973806,146.8206370005
-0.0788166898,146.8209140551
0.5154677704,146.8214345632
0.1852986523,146.8223489656
0.6382159093,146.8234493224
0.7682257768,146.8239799673
0.3086877273,146.8246560556
0.5060984767,146.8254237118
0.6481620501,146.8259889469
0.5069238938,146.8269433024
-0.2215882753,146.8270912433
0.4299264046,146.8280983709
0.4088045051,146.8293143986
0.3190074157,146.8295746535
-0.2049403292,146.8300714532
0.5166749750,146.8306559460
-0.3279755714,146.8311506041
0.3981171440,146.8321231881
0.2793472252,146.8327297765
0.6203719286,146.8336114403
0.5748739150,146.8342322113
0.3895677524,146.8349341420
0.5084604418,146.8356231500
0.7933802537,146.8361503205
0.6317518672,146.8367594130
0.6877863029,146.8380151232
0.6446442584,146.8386723453
0.6593486074,146.8392786273
0.7115124328,146.8399245744
0.3706536334,146.8406416883
0.4825938721,146.8412937362
0.1835268954,146.8422098717
-0.5808162031,146.8427169234
-17.9162253037,146.8425916494
0.5550838762,146.8430334044
0.5581037957,146.8441381509
0.6719280814,146.8447994173
0.7296776968,146.8452803429
0.4621859011,146.8461099439
0.6333949414,146.8466256466
0.7093925639,146.8478964856
0.5399074046,146.8486004171
0.4473271513,146.8489593981
0.4786659521,146.8496095523
0.5206937474,146.8504966978
0.6726019298,146.8511036407
0.2692352796,146.8519459625
-0.3598308926,146.8522361086
0.6463008956,146.8533339441
0.4773814324,146.8538859160
0.5881171386,146.8546706989
0.7307794190,146.8551364434
0.5719156755,146.8558135565
0.5595107762,146.8570114313
0.4077148683,146.8576702532
0.3865889429,146.8583182169
0.3862618507,146.8590118128
-6.3445278372,146.8590070640
0.3698394223,146.8597428803
0.3020151007,146.8603796973
0.5614558292,146.8608909482
0.4408381868,146.8617460025
0.3391115896,146.8628281141
0.6426685059,146.8635605353
0.6434415589,146.8640514322
-0.0917672805,146.8646709077
0.4250922579,146.8652451021
0.6404697380,146.8660926941
0.1122610706,146.8676093111
-0.4731074836,146.8671398520
0.4661300084,146.8678491059
0.4287023546,146.8691862112
0.3593067305,146.8694975164
0.4635415426,146.8703229905
0.3348298042,146.8706691684
-2.5492305477,146.8717093004
0.3688782879,146.8722228824
0.5226924565,146.8728921530
0.3357802379,146.8735987912
0.4311159074,146.8742154973
0.2161913292,146.8748050212
0.5049285303,146.8759444128
-0.9041937701,146.8760732527
0.1659293649,146.8765752376
0.4625927834,146.8777454297
0.5594071815,146.8784798595
0.4900416954,146.8790358632
0.4951244175,146.8797180124
0.4992544682,146.8802096299
0.3714636988,146.8811142142
0.6529305023,146.8822059949
0.5446516989,146.8827723774
0.7336928749,146.8833915068
-3.1693788684,146.8837700182
0.7084353151,146.8845575431
0.6033124240,146.8850752516
0.0497873469,146.8857406656
0.2968497552,146.8865392151
0.2917458141,146.8874856266
0.3057314264,146.8884442239
0.1333778981,146.8883428417
0.6961078757,146.8891161706
0.1941673691,146.8899617125
0.4916096357,146.8906251587
0.6392559744,146.8916579919
0.2492031782,146.8922019653
0.5236084192,146.8929462559
0.5962406678,146.8935762143
-17.4909973656,146.8941371898
0.6894003837,146.8943258866
0.6594846686,146.8950117617
0.6918521338,146.8955223098
0.4032751281,146.8969597727
0.6939749215,146.8974165299
0.2446691070,146.8981068216
0.3760139326,146.8985991779
0.4564471431,146.8993029753
0.3912992706,146.9002279939
-0.0628943792,146.9007866280
0.3528420752,146.9017563233
-4.5618822614,146.9019999408
0.0153626241,146.9022182813
0.4985015765,146.9032118109
0.6717414692,146.9038215750
0.5929859992,146.9043965179
0.3245925489,146.9051823296
0.6103996784,146.9062032006
0.5361473320,146.9075202382
0.3470530838,146.9073621388
0.1193982403,146.9083657045
-2.2746590150,146.9087354205
0.1621920463,146.9093177433
-0.2013305140,146.9100451411
0.3864946166,146.9101109557
0.3547046965,146.9114245983
0.4433767230,146.9123972341
0.3875589230,146.9128005307
0.4357860392,146.9134126850
0.3851250075,146.9141063735
0.6387264310,146.9145181014
0.5330323689,146.9157783606
0.6844366363,146.9164421409
0.6601916479,146.9170567296
0.3105589723,146.9180901810
0.4502206456,146.9182889638
0.6643109461,146.9191101436
0.4347163757,146.9198796629
0.1069160316,146.9202803866
0.3921146642,146.9215880616
0.1531187752,146.9221622905
0.4844197755,146.9228427217
-0.6855693503,146.9228766271
0.4137148709,146.9234076198
0.6617791433,146.9245679743
0.4682873608,146.9252036065
0.3060246011,146.9261712515
0.4500144284,146.9267338243
0.3888438728,146.9273795802
0.2857765647,146.9283356184
0.5107818410,146.9286689239
0.2486429297,146.9290899004
0.3497057910,146.9298708259
0.5951757122,146.9311218588
0.6346251350,146.9316894292
0.2866095928,146.9323779336
0.4508092503,146.9328547166
0.2241115953,146.9337374440
0.3897292644,146.9341057007
0.4625010898,146.9351229389
0.3814228855,146.9356856823
0.4304210819,146.9369452451
0.5821464762,146.9374980337
-2.4335052793,146.9374202411
0.1960513582,146.9380713334
0.6042869647,146.9387545165
0.3806172272,146.9396012548
0.4021229482,146.9410806794
0.1474926753,146.9408382640
-21.3054239390,146.9410652254
0.6622469615,146.9418606103
0.2231176057,146.9425685783
0.3642176087,146.9433198124
0.5704618529,146.9438346357
0.7061316874,146.9444131088
0.6330601715,146.9457362054
0.3294273250,146.9463735765
0.5500684920,146.9470898548
0.4084474877,146.9476723866
0.5856408293,146.9481708574
-0.2241476579,146.9493453599
-3.6884322850,146.9495419651
0.3364914707,146.9497481390
0.4606498389,146.9507318291
0.5331961237,146.9514398321
0.6267129050,146.9527052020
0.1819725485,146.9525091442
0.4717365281,146.9537815639
-0.1365071485,146.9541075060
-0.3293766580,146.9545618945
0.5564516308,146.9559268275
0.4691094827,146.9565549161
0.4857244741,146.9567782964
0.5103805215,146.9577697265
0.5698355589,146.9584930369
0.3001863823,146.9592058139
0.3343023907,146.9602631941
-0.6688594428,146.9603298848
0.1139392417,146.9612613822
0.3225356039,146.9618859633
0.6318145183,146.9625788103
0.5807414821,146.9631716634
0.1424547112,146.9637990510
0.5392545934,146.9650666775
0.4383943863,146.9657168422
0.6980852467,146.9666797761
-1.2807157684,146.9665392768
-5.7159580340,146.9668325442
0.2040126435,146.9673678264
0.5589943451,146.9683726405
0.4872400514,146.9687930075
0.4896290503,146.9696982622
0.6750012672,146.9708439200
0.5392721873,146.9713668757
0.7245148444,146.9720718903
0.4351793481,146.9726614443
0.4287640961,146.9734736746
-0.2514883660,146.9740066710
0.5113894357,146.9752281044
-0.8566323901,146.9755241285
0.4106606241,146.9757007722
0.4132723014,146.9768577379
0.6212829490,146.9775053974
0.4937309927,146.9780456908
0.3459869068,146.9790115150
-0.7300499252,146.9791859686
0.5263166668,146.9803598266
0.5756735983,146.9810220372
0.5910065849,146.9815921261
0.5039326841,146.9822280140
0.1939551493,146.9830131264
0.6403302497,146.9839586332
-0.6943168067,146.9838314344
0.4759140223,146.9850224674
0.5045609892,146.9857573192
0.5847222126,146.9864071712
0.4871498737,146.9870453254
0.7680348064,146.9876502852
0.8062930690,146.9882101016
0.6711633696,146.9895209435
0.5824801712,146.9901768354
0.5990470693,146.9907479657
0.5043868149,146.9913226300
0.4279258526,146.9921943479
0.2096869515,146.9926512074
0.4097983796,146.9932527967
0.3911861801,146.9940291612
0.7213737341,146.9948477507
0.5457030772,146.9960103801
0.3703823201,146.9963436766
0.3610385749,146.9967829115
0.2006767636,146.9974202467
0.3699173595,146.9982171349
-27.1880169010,146.9985281171
0.1058545936,146.9991317260
0.4262430047,146.9999326886
0.3311083551,147.0003560986
0.4361975532,147.0010269224
0.5940100180,147.0020282806
0.2795231671,147.0026263631
-2.2332689858,147.0031172962
0.5617364616,147.0032073068
0.3671528469,147.0047759366
0.6144212616,147.0053702666
-0.7254467156,147.0055915048
0.5032568985,147.0064311153
0.6008479910,147.0068732004
0.4354182706,147.0079102094
0.5966899591,147.0091043786
-0.4074948708,147.0090216466
0.1609041536,147.0101774110
-0.1097761530,147.0109096236
-0.0446793904,147.0112473142
0.5067096162,147.0120317982
-0.5570689022,147.0121350203
0.3073602821,147.0130498337
0.1875942860,147.0141549948
0.6743443341,147.0149507971
0.5115051306,147.0156083047
0.3916506438,147.0160387790
-2.0850504532,147.0165213312
0.6497317606,147.0172672280
0.5281034281,147.0177533679
0.4437997662,147.0188645134
0.4595848792,147.0194762051
0.4258561699,147.0203166330
0.5505203856,147.0209420281
0.5563820579,147.0215080243
0.5520989200,147.0221487304
-0.3457534014,147.0227213803
0.4738097486,147.0238672435
0.3938241506,147.0243103121
0.5661573092,147.0249623651
0.4167782208,147.0257658683
0.6397021406,147.0263043411
0.4310031037,147.0272738341
0.3023828033,147.0277996708
-0.1724573894,147.0281073839
0.3353329466,147.0294559327
0.2584984304,147.0298967541
0.5217772596,147.0304567935
0.4191499088,147.0309458157
0.7396080705,147.0317239085
0.4102554025,147.0326496125
0.4524028487,147.0333686541
0.6745419587,147.0342991234
0.4371377962,147.0346859395
0.2017924493,147.0357879268
0.3508730556,147.0362492670
0.4805793266,147.0367808840
-0.5424270988,147.0373571251
0.3546437751,147.0389214750
-1.2076797119,147.0384903058
-2.1488180853,147.0392961286
0.3726928097,147.0399619161
0.4906356954,147.0403768780
0.3678507852,147.0413461821
-2.0783471816,147.0419062092
0.5416494880,147.0423500436
0.5248423530,147.0433804437
-0.2450884972,147.0438978391
0.5397084349,147.0447978250
0.5070588810,147.0453614039
0.3713003409,147.0460206633
0.5276318223,147.0466048753
0.4919819819,147.0472155007
0.7545849404,147.0486129195
0.6395833291,147.0491088184
0.4129230583,147.0497575988
0.4776015892,147.0504349977
0.5019600070,147.0514375558
-0.2061355888,147.0516413917
0.0565998956,147.0523422952
0.4604607365,147.0532907058
-4.6908163810,147.0534462641
0.6086835104,147.0542561393
0.4132604377,147.0550244589
0.6266540705,147.0555256686
0.4853242693,147.0560070751
0.6040786083,147.0572522790
0.4237023752,147.0582454838
-1.7897100951,147.0581057747
0.4538493060,147.0589839803
0.6123222138,147.0595967242
0.5592801702,147.0606308842
0.1399513141,147.0611981776
0.4244568597,147.0616390698
-0.1067796978,147.0622540837
0.4950247728,147.0633901635
0.7549512792,147.0641374658
-29.5213958775,147.0638692811
0.4520497881,147.0646096035
0.4580229893,147.0653725362
0.1746473486,147.0660501858
0.2055512000,147.0663715246
0.5054086480,147.0675567404
0.4356678109,147.0681743861
0.3042418935,147.0686801000
0.4972219561,147.0696665976
0.6954380029,147.0701194553
0.4833726256,147.0707335365
0.8096203733,147.0713944361
0.2660963590,147.0726601354
0.2380093381,147.0730811801
0.4821140979,147.0738461582
0.3701636237,147.0743369473
0.4723678412,147.0747887224
0.3611002795,147.0757813681
0.4728036327,147.0763347766
0.6108761926,147.0768854806
0.6484892030,147.0780095767
0.6496654849,147.0786565981
0.6177209397,147.0794151960
0.6061762988,147.0800550364
0.4944946527,147.0805467505
0.2861597516,147.0811639538
0.4624860330,147.0824042945
0.5708787315,147.0831173555
-2.7284269618,147.0833071584
0.4183740168,147.0836767498
0.3437856097,147.0845922670
0.3548816714,147.0852758080
0.3657632654,147.0856967303
0.0896330846,147.0865844940
0.4869406202,147.0870824624
0.5822474849,147.0883178244
0.6998611223,147.0888599176
0.2806905000,147.0895049275
0.4545629110,147.0897966797
0.5244217167,147.0907492422
0.3540313448,147.0914745671
0.3664852343,147.0923486052
0.6217970822,147.0928806808
0.4365079120,147.0937456356
0.3380954126,147.0941806655
0.5514296548,147.0950502002
0.7306451183,147.0954838151
0.2840984005,147.0961624479
0.3663283807,147.0975774343
0.4566505828,147.0977613437
0.3821346230,147.0986970904
0.1736081017,147.0992879007
0.1547612979,147.0995751857
-0.8267534081,147.1004499869
0.4799787731,147.1009628257
0.0727734495,147.1019170774
0.1588871143,147.1025098546
-0.7474650321,147.1031811060
0.5473824891,147.1038121424
0.3583228231,147.1044468567
0.2034199042,147.1048313557
0.5660667260,147.1056960325
0.0276749167,147.1071872824
-0.5731473505,147.1069687541
0.6295417695,147.1078731007
0.6517177345,147.1083977792
0.6390733471,147.1095517264
0.5022004126,147.1100984087
-4.2725099518,147.1101774708
0.5394480325,147.1108176345
0.3575252664,147.1117647751
0.6088813898,147.1126092841
0.3767088024,147.1134509431
0.5228014240,147.1137668395
0.6199964170,147.1145491126
0.3461089330,147.1150101542
0.3513420059,147.1163229898
0.4059692215,147.1168549816
-0.3091503416,147.1172402760
0.6771920225,147.1180158724
0.4171823357,147.1188355496
0.2996555001,147.1193330350
0.5435895261,147.1200219478
0.6381296325,147.1205648304
0.3613222656,147.1218373874
0.5277912245,147.1225481301
0.4729234851,147.1231069755
0.4486265416,147.1237752891
-1.0171656833,147.1238462605
0.1869107815,147.1247177057
0.6930397792,147.1253377834
0.6658331977,147.1265445662
0.4713339316,147.1271377303
0.0747931789,147.1276989045
0.6449862888,147.1285646320
0.6906780556,147.1291215747
0.5243571919,147.1297666627
-1.6058192785,147.1305175863
0.3069765529,147.1309278278
0.6488667138,147.1320071842
0.4183556264,147.1325177957
0.5084908337,147.1333009957
0.1260967556,147.1336846884
0.3420622161,147.1346730423
0.3336226667,147.1352138296
0.3067484810,147.1360113364
-0.8910288349,147.1366992285
0.6364104395,147.1374167539
-33.8279167014,147.1375620088
0.5552119069,147.1380042188
0.5542278351,147.1389705716
-0.7488779130,147.1392368601
0.3109327752,147.1395387420
